# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
libmpc	monthly
libmpeg2	monthly
libmspack	monthly
libmtp	monthly
libmysofa	monthly
libndp	monthly
libnet	monthly
libnetapi	monthly
libnetfilter_conntrack	monthly
libnfnetlink	monthly
libnfs	monthly
libnfsidmap	monthly
libnftnl	monthly
libnghttp2	monthly
libnice	monthly
libnl3	monthly
libnma	monthly
libnma-common	monthly
libnma-gtk4	monthly
libnotify	monthly
libnsl2	monthly
libntlm	monthly
libnvme	monthly
libnvpair3	monthly
liboeffis	monthly
libogg	monthly
libopenjph	monthly
libopenmpt	monthly
liboping	monthly
libosinfo	monthly
libpaper	monthly
libpasswdqc	monthly
libpath_utils	monthly
libpcap	monthly
libpciaccess	monthly
libpfm	monthly
libphonenumber	monthly
libpinyin	monthly
libpinyin-data	monthly
libpipeline	monthly
libpkgconf	monthly
libplacebo	monthly
libplist	monthly
libpng	monthly
libportal	monthly
libportal-gtk4	monthly
libppd	monthly
libproxy	monthly
libpskc	monthly
libpsl	monthly
libpwquality	monthly
libqmi	monthly
libqmi-utils	monthly
libqrtr-glib	monthly
librabbitmq	monthly
libraqm	monthly
libratbag-ratbagd	monthly
libraw1394	monthly
libref_array	monthly
librepo	monthly
libreport-filesystem	monthly
librist	monthly
librsvg2	monthly
librtmp	monthly
libsamplerate	monthly
libsane-airscan	monthly
libsane-hpaio	monthly
libsbc	monthly
libseccomp	monthly
libsecret	monthly
libselinux	monthly
libselinux-utils	monthly
libsemanage	monthly
libsepol	monthly
libshaderc	monthly
libshout	monthly
libsigc++30	monthly
libslirp	monthly
libsmartcols	monthly
libsmbclient	monthly
libsndfile	monthly
libsodium	monthly
libsolv	monthly
libsoup3	monthly
libspelling	monthly
libsrtp	monthly
libss	monthly
libssh	monthly
libssh-config	monthly
libssh2	monthly
libsss_autofs	monthly
libsss_certmap	monthly
libsss_idmap	monthly
libsss_nss_idmap	monthly
libsss_sudo	monthly
libstdc++	monthly
libstdc++-devel	monthly
libstemmer	monthly
libswresample	monthly
libswscale	monthly
libtalloc	monthly
libtasn1	monthly
libtatsu	monthly
libtdb	monthly
libtevent	monthly
libtextstyle	monthly
libthai	monthly
libtheora	monthly
libtiff	monthly
libtinysparql	monthly
libtirpc	monthly
libtommath	monthly
libtool-ltdl	monthly
libtraceevent	monthly
libudfread	monthly
libudisks2	monthly
libultrahdr	monthly
libunibreak	monthly
libunistring	monthly
libunwind	monthly
liburing	monthly
libusb1	monthly
libusbmuxd	monthly
libuser	monthly
libutempter	monthly
libuuid	monthly
libuutil3	monthly
libuv	monthly
libv4l	monthly
libva	monthly
libva-intel-media-driver	monthly
libva-utils	monthly
libvarlink	monthly
libvdpau	monthly
libverto	monthly
libverto-libev	monthly
libvisual	monthly
libvmaf	monthly
libvncserver	monthly
libvorbis	monthly
libvpl	monthly
libvpx	monthly
libwacom	monthly
libwacom-data	monthly
libwayland-client	monthly
libwayland-cursor	monthly
libwayland-egl	monthly
libwayland-server	monthly
libwbclient	monthly
libwebp	monthly
libwinpr	monthly
libwmf-lite	monthly
libwnck3	monthly
libxavs	monthly
libxcb	monthly
libxcrypt	monthly
libxcrypt-compat	monthly
libxcrypt-devel	monthly
libxcvt	monthly
libxkbcommon	monthly
libxkbcommon-x11	monthly
libxkbfile	monthly
libxml2	monthly
libxmlb	monthly
libxshmfence	monthly
libxslt	monthly
libyaml	monthly
libyubikey	monthly
libyuv	monthly
libzfs6	monthly
libzip	monthly
libzpool6	monthly
libzstd	monthly
libzstd-devel	monthly
lilv-libs	monthly
linux-atm-libs	monthly
linux-firmware	quarterly
linux-firmware-whence	quarterly
llhttp	monthly
llvm-filesystem	monthly
llvm-libs	monthly
lm_sensors	monthly
lm_sensors-libs	monthly
lmdb-libs	monthly
localsearch	monthly
lockdev	monthly
logrotate	monthly
lpcnetfreedv	monthly
lrzsz	monthly
lsb_release	monthly
lshw	monthly
lsof	monthly
lttng-ust	monthly
lua-libs	monthly
lvm2	monthly
lvm2-libs	monthly
lz4-libs	monthly
lzo	monthly
m17n-db	monthly
m17n-lib	monthly
m4	monthly
madan-fonts	yearly
mailcap	monthly
make	monthly
malcontent	monthly
malcontent-control	monthly
malcontent-libs	monthly
malcontent-ui-libs	monthly
man-db	monthly
man-pages	monthly
mcelog	monthly
mdadm	monthly
memstrack	monthly
mesa-dri-drivers	monthly
mesa-filesystem	monthly
mesa-libEGL	monthly
mesa-libGL	monthly
mesa-libGLU	monthly
mesa-libgbm	monthly
mesa-vulkan-drivers	monthly
